PROJECTNAME,COMPANY ADDR1,COMPANY ADDR2,COMAPNY ADDR3,COMPANY CITY,COMPANY STATE,COMPANY ZIP,company_zip4,COMPANY PHN,project_bar_code,nm_addr_txt_1,nm_addr_txt_2,nm_addr_txt_3,nm_addr_txt_4,nm_addr_txt_5,us_city_nm,us_st_cd,us_zip_cd_5,clm_no,mail_dt,Transactions,sec_shrt_nm,sec_tran_dtm,sec_tran_qty,sec_tran_prc_amt,sec_tran_ttl_amt
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,51,42.71,2178.21
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,100,42.71,4271
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,49,42.71,2092.79
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,100,42.71,4271
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,100,42.71,4271
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,100,42.71,4271
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/8/2010,100,42.71,4271
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,100,42.68,4268
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,200,42.69,8538
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,100,42.68,4268
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,300,42.68,12804
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,100,42.69,4269
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,100,42.68,4268
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,12/9/2010,100,42.68,4268
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,200,46.29,9258
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,150,46.29,6943.5
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,200,46.29,9258
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,200,46.29,9258
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,50,46.29,2314.5
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.3,4630
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219085,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.29,4629
